734.381 	260.013 	5.60654e+21 	8.19142e+21 	0 	6.64228e+20 	8.9451e+19 	1 	0 	0 	1 	0.7 	0 	0 	
740.074 	260.013 	5.69414e+21 	8.31941e+21 	0 	6.74607e+20 	9.08486e+19 	1 	0 	0 	1 	0.7 	0 	0 	
745.767 	260.013 	5.78242e+21 	8.44839e+21 	0 	6.85065e+20 	9.22571e+19 	1 	0 	0 	1 	0.7 	0 	0 	
751.46 	260.013 	5.87137e+21 	8.57836e+21 	0 	6.95605e+20 	9.36764e+19 	1 	0 	0 	1 	0.7 	0 	0 	
757.153 	260.013 	5.96101e+21 	8.70933e+21 	0 	7.06224e+20 	9.51066e+19 	1 	0 	0 	1 	0.7 	0 	0 	
762.846 	260.013 	6.05133e+21 	8.84128e+21 	0 	7.16924e+20 	9.65475e+19 	1 	0 	0 	1 	0.7 	0 	0 	
768.539 	260.013 	6.14232e+21 	8.97423e+21 	0 	7.27705e+20 	9.79994e+19 	1 	0 	0 	1 	0.7 	0 	0 	
774.231 	260.013 	6.234e+21 	9.10817e+21 	0 	7.38566e+20 	9.9462e+19 	1 	0 	0 	1 	0.7 	0 	0 	
779.924 	260.013 	6.32635e+21 	9.24311e+21 	0 	7.49508e+20 	1.00935e+20 	1 	0 	0 	1 	0.7 	0 	0 	
785.617 	260.013 	6.41939e+21 	9.37903e+21 	0 	7.6053e+20 	1.0242e+20 	1 	0 	0 	1 	0.7 	0 	0 	
791.31 	260.013 	6.5131e+21 	9.51595e+21 	0 	7.71632e+20 	1.03915e+20 	1 	0 	0 	1 	0.7 	0 	0 	
797.003 	260.013 	6.60749e+21 	9.65386e+21 	0 	7.82815e+20 	1.05421e+20 	1 	0 	0 	1 	0.7 	0 	0 	
802.696 	260.013 	6.70256e+21 	9.79276e+21 	0 	7.94078e+20 	1.06938e+20 	1 	0 	0 	1 	0.7 	0 	0 	
808.389 	260.013 	6.79831e+21 	9.93266e+21 	0 	8.05422e+20 	1.08465e+20 	1 	0 	0 	1 	0.7 	0 	0 	
814.082 	260.013 	6.89474e+21 	1.00735e+22 	0 	8.16846e+20 	1.10004e+20 	1 	0 	0 	1 	0.7 	0 	0 	
819.774 	260.013 	6.99184e+21 	1.02154e+22 	0 	8.28351e+20 	1.11553e+20 	1 	0 	0 	1 	0.7 	0 	0 	
825.467 	260.013 	7.08963e+21 	1.03583e+22 	0 	8.39936e+20 	1.13113e+20 	1 	0 	0 	1 	0.7 	0 	0 	
831.16 	260.013 	7.1881e+21 	1.05022e+22 	0 	8.51602e+20 	1.14684e+20 	1 	0 	0 	1 	0.7 	0 	0 	
836.853 	260.013 	7.28724e+21 	1.0647e+22 	0 	8.63348e+20 	1.16266e+20 	1 	0 	0 	1 	0.7 	0 	0 	
842.546 	260.013 	7.38706e+21 	1.07929e+22 	0 	8.75174e+20 	1.17859e+20 	1 	0 	0 	1 	0.7 	0 	0 	
848.239 	260.013 	7.48757e+21 	1.09397e+22 	0 	8.87081e+20 	1.19462e+20 	1 	0 	0 	1 	0.7 	0 	0 	
853.932 	260.013 	7.58875e+21 	1.10875e+22 	0 	8.99069e+20 	1.21077e+20 	1 	0 	0 	1 	0.7 	0 	0 	
859.625 	260.013 	7.69061e+21 	1.12364e+22 	0 	9.11136e+20 	1.22702e+20 	1 	0 	0 	1 	0.7 	0 	0 	
865.317 	260.013 	7.79315e+21 	1.13862e+22 	0 	9.23285e+20 	1.24338e+20 	1 	0 	0 	1 	0.7 	0 	0 	
